"ID","pH","CE","MO","N","P","K","Ca","Mg","Al","CICe","BT","SAl","Arena","Limo","Arcilla","S2_01_B1","S2_02_B2","S2_03_B3","S2_04_B4","S2_05_B5","S2_06_B6","S2_07_B7","S2_08_B8","S2_09_B9","S2_10_B11","S2_11_B12","S2_12_NGRDI","S2_13_ExG","S2_14_ExR","S2_15_ExB","S2_16_IKAW","S2_17_GRRI","S2_18_ExGR","S2_19_GBDI","S2_20_MGRVI","S2_21_RGBVI","S2_22_VDVI","S2_23_VARI","S2_24_RGRI","S2_25_NGBDI","S2_26_CIVE","S2_27_NDVI","S2_28_EVI","S2_29_SAVI","S2_30_MSAVI","S2_31_NDWI","S2_32_GNDVI","S2_33_OSAVI","S2_34_ARVI","S2_35_SIPI","S2_36_CGI","S2_37_RVI","S2_38_CVI","S2_39_CCCI","S2_40_RECI","S2_41_SVI","S2_42_SSI","S2_43_SCI","S2_44_SMI","S2_45_MDE","S2_46_slope","S2_47_aspect","S2_48_TPI","S2_49_TRI","S2_50_flowdir","S2_51__ACP_1","S2_52__ACP_2","S2_53__ACP_3","coords.x1","coords.x2","optional"
40,"4.7","3.75","2.5","0.1","9.51","0.57","1.24","0.02","1.4","3.5","1.83","40.07","43.32","35.27","21.4",0.0251000002026558,0.034000001847744,0.0627999976277351,0.0419000014662743,0.0891000032424927,0.278800010681152,0.338600009679794,0.369500011205673,0.340299993753433,0.227400004863739,0.118199996650219,0.199617952108383,0.0496999993920326,-0.00413999985903502,-0.0152000002563,0.104084320366383,1.4988067150116,0.0538400001823902,0.0287999995052814,316.042602539062,0.469268530607224,0.246650129556656,0.295615285634995,0.667197465896606,0.297520667314529,18.7631912231445,0.796305298805237,0.436590433120728,0.539170503616333,0.551962196826935,-0.709461033344269,0.709461033344269,0.573328673839569,0.656064033508301,1.02411472797394,4.88375806808472,8.81861591339111,3.9256284236908,0.793557345867157,7.81861591339111,3.52913093566895,7.81861591339111,26.5727081298828,2.96961545944214,212.663848876953,11.6509666442871,224.494140625,-0.0320024415850639,1.52092909812927,8,-0.165163159370422,0.0181096401065588,-0.00346275186166167,512632,9056625,TRUE
41,"4.3","2.78","1.7","0.07","4.95","0.37","1.02","0.02","1.2","2.96","1.41","40.55","83.32","5.05","11.63",0.0234999991953373,0.0258000008761883,0.048700001090765,0.0210999995470047,0.0828000009059906,0.263099998235703,0.333000004291534,0.307099997997284,0.360799998044968,0.186100006103516,0.0775000005960464,0.395415484905243,0.050500001758337,-0.0191600006073713,-0.0125799998641014,-0.100213222205639,2.30805683135986,0.0696600005030632,0.0229000002145767,1824.49072265625,0.626634478569031,0.349965363740921,0.627272725105286,0.433264881372452,0.307382553815842,18.7632942199707,0.871419847011566,0.439405113458633,0.517990827560425,0.525301456451416,-0.72625070810318,0.72625070810318,0.585825502872467,0.774993360042572,0.983566462993622,5.3059549331665,14.5545024871826,2.73214888572693,0.869976878166199,13.5545024871826,4.39971351623535,13.5545024871826,50.6496315002441,3.81503629684448,211.058624267578,6.2400598526001,59.7533340454102,-0.1999451816082,0.859803438186646,128,-0.184997260570526,-0.0485826544463634,0.00212668743915856,512549,9056612,TRUE
42,"4.5","4.05","5.7","0.23","4.57","0.82","2.24","0.09","1.61","5.71","3.15","28.1","69.32","15.05","15.63",0.0221999995410442,0.0223999992012978,0.0414999984204769,0.0185000002384186,0.0729999989271164,0.279000014066696,0.363999992609024,0.360500007867813,0.383399993181229,0.184300005435944,0.0749000012874603,0.383333325386047,0.0421000011265278,-0.015599999576807,-0.0101399999111891,-0.0953545197844505,2.24324321746826,0.0577000007033348,0.0190999992191792,2341.205078125,0.612103044986725,0.339790165424347,0.611702144145966,0.445783138275146,0.298904538154602,18.7671871185303,0.902374684810638,0.521500468254089,0.583617746829987,0.62288635969162,-0.793532311916351,0.793532311916351,0.634508371353149,0.82376754283905,0.988596498966217,7.6867470741272,19.4864864349365,3.87240529060364,0.901389062404633,18.4864864349365,6.00833320617676,18.4864864349365,56.8279800415039,4.4143500328064,217.200302124023,3.62174320220947,141.009246826172,-0.0634800717234612,0.470146298408508,2,-0.235740318894386,-0.0138706974685192,-0.00736998487263918,512479,9056705,TRUE
43,"4.2","4.19","3.3","0.13","4.44","0.41","1.54","0.02","1.81","4.72","1.97","38.31","65.32","21.05","13.63",0.0208000000566244,0.0244999993592501,0.0546000003814697,0.0226000007241964,0.089199997484684,0.295199990272522,0.351300001144409,0.374300003051758,0.390899986028671,0.196700006723404,0.0844999998807907,0.414507776498795,0.062100000679493,-0.0229599997401237,-0.0203000009059906,-0.0403397046029568,2.41592931747437,0.0850600004196167,0.0300999991595745,1622.4267578125,0.686720252037048,0.397312849760056,0.607210636138916,0.413919419050217,0.38053098320961,18.7582530975342,0.886117398738861,0.5191450715065,0.588192641735077,0.627317249774933,-0.745395183563232,0.745395183563232,0.631531715393066,0.796396374702454,0.994597673416138,5.85531139373779,16.5619468688965,2.83754634857178,0.884882926940918,15.5619468688965,4.84844541549683,15.5619468688965,46.9194412231445,4.06963729858398,215.781112670898,3.14298939704895,47.614143371582,-0.018241235986352,0.415234267711639,128,-0.229606941342354,0.0115733435377479,-0.00278677698224783,512477,9056631,TRUE
44,"4.4","1.68","6.3","0.25","3.68","0.46","2.02","0.1","2.22","5.46","2.58","40.59","37.32","31.05","31.63",0.0227000005543232,0.0258000008761883,0.0498000010848045,0.0232999995350838,0.0860999971628189,0.274800002574921,0.339700013399124,0.343100011348724,0.375499993562698,0.201199993491173,0.0883999988436699,0.362517088651657,0.050500001758337,-0.0171799995005131,-0.0136799998581409,-0.0509164966642857,2.13733911514282,0.0676800012588501,0.0240000002086163,1438.7744140625,0.609798848628998,0.339609950780869,0.56025367975235,0.467871487140656,0.31746032834053,18.7632942199707,0.872816622257233,0.476914823055267,0.553670346736908,0.576233744621277,-0.746500372886658,0.746500372886658,0.607522785663605,0.77569192647934,0.992182612419128,5.8895583152771,14.7253217697144,3.22342777252197,0.87138694524765,13.7253217697144,4.69357061386108,13.7253217697144,45.8330574035645,3.83735871315002,216.419189453125,4.39092779159546,124.985656738281,-0.1383897960186,0.609075486660004,2,-0.198420226573944,-0.012368462048471,-0.00705330446362495,512469,9056525,TRUE
45,"4.2","3.69","2.5","0.1","2.92","0.52","1.25","0.04","1.81","4.26","1.81","42.44","47.4","28.39","24.21",0.0239000003784895,0.0274999998509884,0.0513999983668327,0.0252000000327826,0.0861999988555908,0.270500004291534,0.343300014734268,0.3192999958992,0.357899993658066,0.187000006437302,0.0819000005722046,0.342036545276642,0.0500999987125397,-0.0161199998110533,-0.0129000004380941,-0.0436432622373104,2.03968262672424,0.0662200003862381,0.0239000003784895,1196.19714355469,0.584402799606323,0.322186499834061,0.533604860305786,0.490272372961044,0.302915096282959,18.7633762359619,0.853700995445251,0.438497096300125,0.522380113601685,0.531111717224121,-0.72268682718277,0.72268682718277,0.58295339345932,0.746223568916321,0.9921795129776,5.2120623588562,12.6706352233887,3.04560256004333,0.85198712348938,11.6706352233887,4.16840744018555,11.6706352233887,42.8143920898438,3.55958342552185,225.419189453125,5.09892225265503,153.029098510742,0.143248528242111,0.672562837600708,4,-0.190438076853752,-0.0348619073629379,0.00688464706763625,512382,9056468,TRUE
46,"4.4","2.46","4.5","0.18","9.01","0.99","2.28","0.05","1.81","5.71","3.32","31.68","45.4","30.39","24.21",0.0452999994158745,0.0557999983429909,0.0815000012516975,0.0916000008583069,0.140300005674362,0.229499995708466,0.269400000572205,0.270799994468689,0.342900007963181,0.302599996328354,0.189300000667572,-0.0583477765321732,0.015599999576807,0.046739999204874,-0.00337999989278615,0.242876529693604,0.889737963676453,-0.031139999628067,0.0256999991834164,-31.3698387145996,0.130256190896034,0.0502577312290668,-0.0861040055751801,1.12392640113831,0.187181353569031,18.7770118713379,0.494481235742569,0.200098261237144,0.311688303947449,0.28527694940567,-0.537326157093048,0.537326157093048,0.343032151460648,0.281286776065826,1.19977676868439,2.32269930839539,2.9563319683075,3.73446941375732,0.487604081630707,1.95633184909821,1.56441366672516,1.95633184909821,14.6097927093506,1.71939873695374,220,2.94282364845276,13.4367799758911,-0.145369097590446,0.409690290689468,64,-0.0002599353028927,0.0413669049739838,0.000227920041652396,512318,9056669,TRUE
47,"4.6","3.32","2.2","0.09","4.57","0.66","2.27","0.13","1","4.67","3.06","21.3","55.32","26.47","18.21",0.0417000018060207,0.033100001513958,0.0516000017523766,0.0412000007927418,0.0935000032186508,0.231800004839897,0.280000001192093,0.288800001144409,0.330300003290176,0.27140000462532,0.149800002574921,0.112068966031075,0.0288999993354082,0.00608000019565225,-0.00526000000536442,0.109017498791218,1.25242722034454,0.0228199996054173,0.0185000002384186,213.544052124023,0.322590589523315,0.162816897034645,0.174204349517822,0.798449635505676,0.218417942523956,18.7724113464355,0.750303030014038,0.346924483776093,0.447469890117645,0.432421773672104,-0.696827232837677,0.696827232837677,0.505306124687195,0.59238189458847,1.03271400928497,4.59689903259277,7.00970888137817,4.46884202957153,0.747215151786804,6.00970888137817,3.11206889152527,6.00970888137817,27.7344493865967,2.64758539199829,221.522171020508,2.63041996955872,298.859252929688,-0.0382595360279083,0.354070901870728,16,-0.0615615248680115,-0.0148170134052634,-0.0351762436330318,512270,9056843,TRUE
48,"4.9","2.69","3.2","0.13","6.98","1.03","1.99","0.11","1.81","5.43","3.13","33.3","57.32","26.47","16.21",0.0439000017940998,0.0577999986708164,0.0904000028967857,0.09740000218153,0.146799996495247,0.269300013780594,0.317499995231628,0.312299996614456,0.333000004291534,0.325899988412857,0.203600004315376,-0.0372736938297749,0.0255999993532896,0.0459600016474724,-0.00947999954223633,0.255154639482498,0.928131401538849,-0.0203600004315376,0.032600000500679,-16.9566020965576,0.184209689497948,0.0761904790997505,-0.0538461543619633,1.07743358612061,0.219973012804985,18.7724914550781,0.524530172348022,0.230559602379799,0.354347586631775,0.332684218883514,-0.551030516624451,0.551030516624451,0.377216070890427,0.310320407152176,1.18427181243896,2.45464611053467,3.20636558532715,3.72215175628662,0.51742023229599,2.20636558532715,1.66293931007385,2.20636558532715,13.4689893722534,1.79063272476196,222,1.48120510578156,340.863677978516,0.216926336288452,0.216926336288452,32,-0.0243293512612581,0.102748036384583,-0.00028163511888124,512236,9057010,TRUE
49,"5.1","2.3","3.8","0.15","4.19","1.17","2.22","0.23","1.2","5.8","3.62","20.68","62.67","24.83","12.5",0.049600001424551,0.063000001013279,0.0855000019073486,0.0996999964118004,0.144999995827675,0.256099998950958,0.305200010538101,0.296099990606308,0.329499989748001,0.353100001811981,0.233600005507469,-0.0766738653182983,0.0082999998703599,0.0540799982845783,0.00270000007003546,0.225568532943726,0.857572734355927,-0.045779999345541,0.0225000008940697,-36.1915168762207,0.0757209584116936,0.0248726401478052,-0.11620294302702,1.16608190536499,0.151515156030655,18.7798290252686,0.496210217475891,0.207453101873398,0.328868061304092,0.3052077293396,-0.551886796951294,0.551886796951294,0.353364527225494,0.285944491624832,1.18686354160309,2.46315789222717,2.96990966796875,4.03832578659058,0.488458663225174,1.96990978717804,1.59881210327148,1.96990978717804,13.4073276519775,1.72334265708923,221,0.346652209758759,189.180145263672,0.00965258199721575,0.0597280189394951,8,0.0176231451332569,0.111937269568443,-0.0180300883948803,512189,9056964,TRUE
50,"4.7","1.66","2.3","0.09","2.03","0.45","1.5","0.04","1.61","4.49","1.98","35.77","56.67","16.83","26.5",0.0432999990880489,0.0498000010848045,0.0736000016331673,0.0732999965548515,0.123400002717972,0.239999994635582,0.285199999809265,0.280699998140335,0.310699999332428,0.293300002813339,0.185399994254112,0.00204220553860068,0.024100000038743,0.0290200002491474,-0.00387999997474253,0.190901711583138,1.00409281253815,-0.0049200002104044,0.0238000005483627,1.51418685913086,0.194834187626839,0.0891601890325546,0.0030895983800292,0.995923936367035,0.19286872446537,18.7735977172852,0.585875689983368,0.247612223029137,0.364285707473755,0.339460283517838,-0.584532856941223,0.584532856941223,0.403501957654953,0.385453790426254,1.11330759525299,2.8138587474823,3.82946801185608,3.79831314086914,0.579895973205566,2.82946801185608,1.91082370281219,2.82946801185608,17.2050876617432,1.95690262317657,217.799697875977,2.6334593296051,293.483032226562,-0.146117687225342,0.415422856807709,16,-0.0145939085632563,0.0254726279526949,-0.00818832125514746,512052,9056811,TRUE
51,"4.8","1.25","5","0.2","2.92","0.5","1.76","0.03","1.81","5.17","2.3","34.97","58.67","20.83","20.5",0.0421000011265278,0.0425999984145164,0.0722000002861023,0.0612000003457069,0.128000006079674,0.232099995017052,0.265300005674362,0.283499985933304,0.281199991703033,0.287600010633469,0.186599999666214,0.0824587717652321,0.0406000018119812,0.0134800001978874,-0.0125599997118115,0.179190754890442,1.17973852157593,0.0271199997514486,0.0296000000089407,75.1573181152344,0.333213984966278,0.163577765226364,0.121145375072956,0.847645401954651,0.25783970952034,18.7667236328125,0.644908607006073,0.282077968120575,0.39475554227829,0.372072905302048,-0.594039916992188,0.594039916992188,0.440459668636322,0.454180598258972,1.08367073535919,2.92659282684326,4.63235282897949,3.32835841178894,0.640067517757416,3.63235282897949,2.12518739700317,3.63235282897949,19.8672065734863,2.1522901058197,218,5.08888754974322e-14,270,0,0,32,0.000660219811834395,0.00209373608231544,-0.0108539219945669,512005,9056868,TRUE
52,"4.7","1.98","4.4","0.18","2.16","0.67","3.56","0.04","2.42","7.25","4.27","33.36","48.67","12.83","38.5",0.0377000011503696,0.045099999755621,0.0542000010609627,0.0688000023365021,0.0852999985218048,0.123000003397465,0.149299994111061,0.135499998927116,0.211500003933907,0.235200002789497,0.193299993872643,-0.118699185550213,-0.00549999997019768,0.0421199984848499,0.00894000008702278,0.208077266812325,0.787790715694427,-0.0476199984550476,0.00910000037401915,-129.146469116211,-0.0273552611470222,-0.0247413404285908,-0.187419772148132,1.2693727016449,0.0916414931416512,18.7869110107422,0.326480656862259,0.0883888602256775,0.142055943608284,0.11544206738472,-0.428571432828903,0.428571432828903,0.18309086561203,0.135135129094124,1.35532236099243,1.5,1.9694766998291,3.17343163490295,0.321596294641495,0.969476759433746,1.10162603855133,0.969476759433746,21.9149570465088,1.40338051319122,217.522171020508,4.35232162475586,270,-0.179184064269066,0.570815920829773,16,0.139522954821587,-0.183016210794449,0.000716165464837104,512071,9057046,TRUE
53,"4.8","1.34","0.9","0.04","1.65","0.45","2.59","0.01","1.4","5.22","3.05","26.88","62.67","12.98","24.36",0.0366999991238117,0.043699998408556,0.0683000013232231,0.062100000679493,0.112999998033047,0.202500000596046,0.232199996709824,0.240299999713898,0.250299990177155,0.246999993920326,0.170399993658066,0.0475460104644299,0.030799999833107,0.0186400003731251,-0.00712000019848347,0.173913046717644,1.09983897209167,0.0121600003913045,0.0245999991893768,44.9412002563477,0.264427423477173,0.12706270813942,0.0715109556913376,0.909224033355713,0.219642862677574,18.7709827423096,0.589285731315613,0.229562252759933,0.333125621080399,0.302528262138367,-0.55735582113266,0.55735582113266,0.385380625724792,0.39147475361824,1.10325479507446,2.51830172538757,3.86956524848938,3.19892430305481,0.584044456481934,2.86956524848938,1.84279143810272,2.86956524848938,20.2645244598389,1.96712100505829,218,1.66341471672058,360,-0.217801675200462,0.217801675200462,128,0.0251390729099512,-0.0744447037577629,0.00886512082070112,512090,9057116,TRUE
54,"4.8","1.96","1.8","0.07","2.03","0.34","2.49","0.02","1.81","5.16","2.85","35.06","66.67","10.98","22.36",0.049600001424551,0.0538999997079372,0.0619000010192394,0.0772999972105026,0.0892999991774559,0.101000003516674,0.115699999034405,0.112499997019768,0.145500004291534,0.231299996376038,0.223800003528595,-0.110632181167603,-0.00740000000223517,0.0463199988007545,0.0135599998757243,0.178353652358055,0.800776183605194,-0.0537200011312962,0.00800000037997961,-93.6310043334961,-0.0418675467371941,-0.0290196072310209,-0.180539280176163,1.24878835678101,0.0690846294164658,18.7872581481934,0.18545837700367,0.0444321036338806,0.076543927192688,0.0604526735842228,-0.290137618780136,0.290137618780136,0.100628927350044,0.0367601253092289,1.66477274894714,0.817447483539581,1.45536863803864,2.26960730552673,0.181474670767784,0.45536869764328,0.808189630508423,0.45536869764328,21.8254985809326,1.2063866853714,221,3.44246101379395,300.713348388672,0.290604174137115,0.496968626976013,32,0.211370125412941,-0.216011852025986,0.0188395828008652,512166,9057120,TRUE
55,"4.8","2.46","2.5","0.1","1.78","1.07","2.04","0.01","1.61","5.39","3.12","29.8","76.67","10.98","12.36",0.0421999990940094,0.0586000010371208,0.0887999981641769,0.109600000083447,0.140900000929832,0.209800004959106,0.245800003409386,0.254799991846085,0.25780001282692,0.352200001478195,0.243100002408028,-0.104838706552982,0.00939999986439943,0.064640000462532,-0.00675999978557229,0.303210467100143,0.810218989849091,-0.0552400015294552,0.0302000008523464,-43.5670318603516,0.102242104709148,0.0271833427250385,-0.148783981800079,1.23423421382904,0.20488466322422,18.7795906066895,0.398463219404221,0.154343292117119,0.251966685056686,0.226289793848991,-0.483119904994965,0.483119904994965,0.276887863874435,0.176868200302124,1.3512396812439,1.86936938762665,2.32481741905212,3.54147386550903,0.391561925411224,1.32481753826141,1.28427422046661,1.32481753826141,13.048734664917,1.52473521232605,215,0.757597506046295,338.9189453125,-0.135548532009125,0.135548532009125,1,0.101727709174156,0.0424081198871136,-0.0137915797531605,512005,9056970,TRUE
56,"4.3","3.23","1.9","0.08","1.9","0.41","1.6","0.01","1.2","3.9","2.02","30.74","66.67","18.98","14.36",0.0238000005483627,0.0212999992072582,0.0456999987363815,0.0183000005781651,0.0754999965429306,0.291700005531311,0.365200012922287,0.320699989795685,0.414000004529953,0.195500001311302,0.0847999975085258,0.428124994039536,0.0518000014126301,-0.0200800001621246,-0.01587999984622,-0.0757575780153275,2.4972677230835,0.0718799978494644,0.0243999995291233,2507.240234375,0.685435056686401,0.395419836044312,0.641686201095581,0.400437623262405,0.364179104566574,18.7629718780518,0.89203542470932,0.47539696097374,0.540643632411957,0.558500647544861,-0.750545859336853,0.750545859336853,0.606012046337128,0.806656122207642,0.990079343318939,6.01750564575195,17.5245895385742,2.8100733757019,0.891010880470276,16.5245895385742,5.01093769073486,16.5245895385742,57.7629890441895,4.18623828887939,218.419189453125,6.4725489616394,155.786117553711,0.0513221807777882,0.909690320491791,2,-0.225648432970047,-0.0027165487408638,-0.0124895954504609,512466,9056373,TRUE
57,"4.6","1.72","1.8","0.07","3.3","0.46","2.39","0.01","1.61","5.18","2.86","30.98","68.52","12.83","18.65",0.0520999990403652,0.0502000004053116,0.0803000032901764,0.0772000029683113,0.165900006890297,0.272000014781952,0.316100001335144,0.326400011777878,0.342200011014938,0.373199999332428,0.252000004053116,0.019682539626956,0.0331999994814396,0.0277800001204014,-0.0100199999287724,0.211930930614471,1.0401554107666,0.0054199998266995,0.0300999991595745,12.7050552368164,0.24920254945755,0.115277774631977,0.028890959918499,0.961394786834717,0.230651333928108,18.7695636749268,0.617443025112152,0.287613689899445,0.413678616285324,0.396822333335876,-0.605114340782166,0.605114340782166,0.442157566547394,0.418455749750137,1.10834670066833,3.06475710868835,4.22797918319702,3.90783619880676,0.611570596694946,3.22797918319702,2.07238101959229,3.22797918319702,16.0170936584473,2.05620503425598,221,1.06701409816742,187.725677490234,-0.132160604000092,0.132160604000092,8,0.00491607654839754,0.149903237819672,-0.0422551967203617,512218,9056873,TRUE
58,"4.5","2.35","2.2","0.09","1.9","0.39","1.35","0.01","1.61","3.9","1.74","41.13","60.52","18.83","20.65",0.0432999990880489,0.0724999979138374,0.102799996733665,0.120999999344349,0.162100002169609,0.229699999094009,0.261799991130829,0.265199989080429,0.310699999332428,0.374700009822845,0.290300011634827,-0.0813226103782654,0.0120999999344349,0.066600002348423,-0.00130000000353903,0.250645995140076,0.84958678483963,-0.0544999986886978,0.0303000006824732,-26.3253707885742,0.0928287729620934,0.0303182154893875,-0.120290815830231,1.17704284191132,0.172846555709839,18.777624130249,0.373381674289703,0.142211884260178,0.244075834751129,0.220102727413177,-0.441304355859756,0.441304355859756,0.264005869626999,0.165085390210152,1.33633840084076,1.57976651191711,2.19173550605774,3.03649568557739,0.365088701248169,1.19173550605774,1.18498659133911,1.19173550605774,12.0352020263672,1.48045110702515,219,1.34804880619049,276.677062988281,-0.168454214930534,0.168454214930534,16,0.106931045651436,0.11599925160408,-0.0121130868792534,512098,9056849,TRUE
59,"4.5","2.8","4.1","0.16","17.51","0.95","1.91","0.01","1.4","5.26","2.87","26.65","64.52","18.83","16.65",0.046900000423193,0.0829999968409538,0.113799996674061,0.152199998497963,0.194700002670288,0.258899986743927,0.299100011587143,0.28659999370575,0.321799993515015,0.425000011920929,0.317499995231628,-0.144360899925232,-0.00760000012814999,0.0992799997329712,0.00240000011399388,0.294217675924301,0.747700393199921,-0.106880001723766,0.030799999833107,-34.048583984375,0.0124238561838865,-0.0164217799901962,-0.209836065769196,1.33743405342102,0.156504064798355,18.7857265472412,0.306289881467819,0.119051836431026,0.214742228388786,0.195043101906776,-0.431568443775177,0.431568443775177,0.224448904395103,0.0967359021306038,1.51488089561462,1.51845347881317,1.8830486536026,3.36826539039612,0.297718852758408,0.883048593997955,1.07744359970093,0.883048593997955,10.0594854354858,1.37224221229553,221.522171020508,2.58338475227356,236.215270996094,0.0497055388987064,0.338693052530289,16,0.116821855306625,0.203306943178177,-0.0081983283162117,512205,9056700,TRUE
60,"4.4","1.7","0.6","0.02","1.65","0.79","1.77","0","1","4.47","2.57","22.26","82.52","4.83","12.65",0.0333999991416931,0.0474999994039536,0.0584999993443489,0.0656000003218651,0.0954999998211861,0.137500002980232,0.155699998140335,0.133399993181229,0.276300013065338,0.254099994897842,0.205599993467331,-0.0572119243443012,0.00389999989420176,0.0333399996161461,0.00800000037997961,0.160035371780396,0.891768276691437,-0.0294400006532669,0.0109999999403954,-59.828857421875,0.046839751303196,0.0169491525739431,-0.0926892980933189,1.1213675737381,0.103773586452007,18.7826309204102,0.340703517198563,0.0900039821863174,0.145493566989899,0.118040360510349,-0.390307456254959,0.390307456254959,0.188857942819595,0.15924383699894,1.26696169376373,1.2803418636322,2.03353667259216,2.55710124969482,0.335450917482376,1.03353655338287,1.07493960857391,1.03353655338287,22.7401542663574,1.42602121829987,221,2.58656525611877,30.839771270752,-0.257496565580368,0.417018890380859,128,0.124078556895256,-0.138929933309555,-0.0132880229502916,512708,9056443,TRUE
